DATE_FROM;DATE_TO;PRODUCT_TYPE;TENDER_NUMBER;PRODUCTNAME;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_DEMAND_[MW];AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_IMPORT(-)_EXPORT(+)_[MW];BE_DEMAND_[MW];BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];BE_IMPORT(-)_EXPORT(+)_[MW];CH_DEMAND_[MW];CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW];CH_IMPORT(-)_EXPORT(+)_[MW];DE_DEMAND_[MW];DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_IMPORT(-)_EXPORT(+)_[MW];FR_DEMAND_[MW];FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW];FR_IMPORT(-)_EXPORT(+)_[MW];NL_DEMAND_[MW];NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW];NL_IMPORT(-)_EXPORT(+)_[MW];SI_DEMAND_[MW];SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SI_IMPORT(-)_EXPORT(+)_[MW];DK_DEMAND_[MW];DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DK_IMPORT(-)_EXPORT(+)_[MW]
21.11.2021;21.11.2021;FCR;1;NEGPOS_16_20;75,46;71,00;75,46;40,00;87,00;75,46;-59,00;67,00;75,46;64,00;562,00;75,46;125,00;508,00;75,46;-100,00;114,00;75,46;-54,00;15,00;75,46;0,00;20,00;75,46;-11,00
21.11.2021;21.11.2021;FCR;1;NEGPOS_20_24;71,00;71,00;71,00;39,00;87,00;84,56;-60,00;67,00;71,00;16,00;562,00;66,00;168,00;508,00;71,00;-101,00;114,00;71,00;-44,00;15,00;71,00;-6,00;20,00;71,00;-12,00
22.11.2021;22.11.2021;FCR;1;NEGPOS_00_04;91,20;71,00;91,20;31,00;87,00;130,96;-60,00;67,00;91,20;-1,00;562,00;91,20;165,00;508,00;91,20;-72,00;114,00;91,20;-44,00;15,00;91,20;-9,00;20,00;91,20;-10,00
22.11.2021;22.11.2021;FCR;1;NEGPOS_04_08;188,31;71,00;188,31;37,00;87,00;188,31;-56,00;67,00;188,31;26,00;562,00;188,31;131,00;508,00;188,31;-78,00;114,00;188,31;-44,00;15,00;188,31;-9,00;20,00;188,31;-7,00
22.11.2021;22.11.2021;FCR;1;NEGPOS_08_12;74,48;71,00;74,48;43,00;87,00;159,68;-60,00;67,00;74,48;23,00;562,00;74,48;88,00;508,00;74,48;-22,00;114,00;74,48;-56,00;15,00;74,48;-6,00;20,00;74,48;-10,00
22.11.2021;22.11.2021;FCR;1;NEGPOS_12_16;68,19;71,00;68,19;63,00;87,00;118,64;-60,00;67,00;68,19;16,00;562,00;68,19;98,00;508,00;68,19;-43,00;114,00;68,19;-56,00;15,00;68,19;-7,00;20,00;68,19;-11,00
22.11.2021;22.11.2021;FCR;1;NEGPOS_16_20;31,00;71,00;31,00;-7,00;87,00;235,04;-60,00;67,00;31,00;-15,00;562,00;31,00;40,00;508,00;31,00;127,00;114,00;31,00;-56,00;15,00;31,00;-15,00;20,00;68,19;-14,00
22.11.2021;22.11.2021;FCR;1;NEGPOS_20_24;89,00;71,00;89,00;36,00;87,00;144,72;-60,00;67,00;89,00;-2,00;562,00;89,00;155,00;508,00;89,00;-66,00;114,00;89,00;-46,00;15,00;89,00;-7,00;20,00;89,00;-10,00
23.11.2021;23.11.2021;FCR;1;NEGPOS_00_04;114,00;71,00;114,00;38,00;87,00;114,00;-59,00;67,00;114,00;59,00;562,00;114,00;127,00;508,00;114,00;-102,00;114,00;114,00;-46,00;15,00;114,00;-9,00;20,00;114,00;-7,00
23.11.2021;23.11.2021;FCR;1;NEGPOS_04_08;214,52;71,00;214,52;36,00;87,00;214,52;-56,00;67,00;214,52;77,00;562,00;214,52;73,00;508,00;214,52;-58,00;114,00;214,52;-56,00;15,00;214,52;-9,00;20,00;214,52;-7,00
23.11.2021;23.11.2021;FCR;1;NEGPOS_08_12;106,40;71,00;106,40;51,00;87,00;217,36;-60,00;67,00;106,40;17,00;562,00;106,40;69,00;508,00;106,40;4,00;114,00;106,40;-67,00;15,00;106,40;-7,00;20,00;106,40;-7,00
23.11.2021;23.11.2021;FCR;1;NEGPOS_12_16;77,52;71,00;77,52;70,00;87,00;157,44;-60,00;67,00;77,52;17,00;562,00;77,52;95,00;508,00;77,52;-39,00;114,00;77,52;-67,00;15,00;77,52;-7,00;20,00;77,52;-9,00
23.11.2021;23.11.2021;FCR;1;NEGPOS_16_20;50,00;71,00;50,00;18,00;87,00;238,80;-60,00;67,00;50,00;-16,00;562,00;50,00;53,00;508,00;50,00;87,00;114,00;50,00;-65,00;15,00;50,00;-6,00;20,00;50,00;-11,00
23.11.2021;23.11.2021;FCR;1;NEGPOS_20_24;88,14;71,00;88,14;39,00;87,00;155,04;-60,00;67,00;88,14;12,00;562,00;88,14;82,00;508,00;88,14;-2,00;114,00;88,14;-55,00;15,00;88,14;-8,00;20,00;88,14;-8,00
24.11.2021;24.11.2021;FCR;1;NEGPOS_00_04;142,76;71,00;142,76;17,00;87,00;142,76;-56,00;67,00;142,76;81,00;562,00;95,00;168,00;508,00;142,76;-138,00;114,00;142,76;-55,00;15,00;142,76;-9,00;20,00;142,76;-8,00
24.11.2021;24.11.2021;FCR;1;NEGPOS_04_08;183,68;71,00;183,68;31,00;87,00;183,68;-56,00;67,00;183,68;72,00;562,00;183,68;168,00;508,00;183,68;-126,00;114,00;183,68;-73,00;15,00;183,68;-9,00;20,00;183,68;-7,00
24.11.2021;24.11.2021;FCR;1;NEGPOS_08_12;48,00;71,00;48,00;0,00;87,00;217,20;-60,00;67,00;48,00;-4,00;562,00;48,00;6,00;508,00;12,00;152,00;114,00;48,00;-75,00;15,00;48,00;-8,00;20,00;48,00;-11,00
24.11.2021;24.11.2021;FCR;1;NEGPOS_12_16;55,00;71,00;55,00;28,00;87,00;169,44;-60,00;67,00;55,00;10,00;562,00;55,00;105,00;508,00;55,00;15,00;114,00;55,00;-75,00;15,00;55,00;-13,00;20,00;55,00;-10,00
24.11.2021;24.11.2021;FCR;1;NEGPOS_16_20;45,00;71,00;45,00;-5,00;87,00;228,00;-60,00;67,00;45,00;-22,00;562,00;45,00;36,00;508,00;45,00;143,00;114,00;45,00;-73,00;15,00;45,00;-8,00;20,00;45,00;-11,00
24.11.2021;24.11.2021;FCR;1;NEGPOS_20_24;96,75;71,00;96,75;18,00;87,00;132,56;-60,00;67,00;96,75;36,00;562,00;96,75;106,00;508,00;96,75;-27,00;114,00;96,75;-54,00;15,00;96,75;-8,00;20,00;96,75;-10,00
25.11.2021;25.11.2021;FCR;1;NEGPOS_00_04;72,40;71,00;72,40;41,00;87,00;72,40;-59,00;67,00;72,40;64,00;562,00;72,40;96,00;508,00;72,40;-70,00;114,00;72,40;-54,00;15,00;72,40;-9,00;20,00;72,40;-9,00
25.11.2021;25.11.2021;FCR;1;NEGPOS_04_08;164,44;71,00;164,44;51,00;87,00;164,44;-59,00;67,00;164,44;20,00;562,00;164,44;107,00;508,00;164,44;-34,00;114,00;164,44;-64,00;15,00;164,44;-9,00;20,00;164,44;-12,00
25.11.2021;25.11.2021;FCR;1;NEGPOS_08_12;45,00;71,00;45,00;4,00;87,00;266,40;-60,00;67,00;45,00;0,00;562,00;45,00;32,00;508,00;45,00;120,00;114,00;45,00;-66,00;15,00;45,00;-13,00;20,00;53,24;-14,00
25.11.2021;25.11.2021;FCR;1;NEGPOS_12_16;48,50;71,00;48,50;62,00;87,00;321,48;-60,00;67,00;48,50;20,00;562,00;48,50;63,00;508,00;48,50;8,00;114,00;48,50;-66,00;15,00;48,50;-13,00;20,00;80,16;-14,00
25.11.2021;25.11.2021;FCR;1;NEGPOS_16_20;41,24;71,00;41,24;20,00;87,00;346,20;-60,00;67,00;41,24;-36,00;562,00;41,24;12,00;508,00;28,68;152,00;114,00;41,24;-64,00;15,00;41,24;-10,00;20,00;80,16;-14,00
25.11.2021;25.11.2021;FCR;1;NEGPOS_20_24;64,70;71,00;64,70;46,00;87,00;199,48;-60,00;67,00;64,70;6,00;562,00;64,70;84,00;508,00;64,70;6,00;114,00;64,70;-54,00;15,00;64,70;-14,00;20,00;80,16;-14,00
26.11.2021;26.11.2021;FCR;1;NEGPOS_00_04;142,69;71,00;142,69;14,00;87,00;142,69;-59,00;67,00;142,69;66,00;562,00;142,69;142,00;508,00;142,69;-88,00;114,00;142,69;-53,00;15,00;142,69;-9,00;20,00;142,69;-12,00
26.11.2021;26.11.2021;FCR;1;NEGPOS_04_08;245,20;71,00;245,20;48,00;87,00;245,20;-56,00;67,00;245,20;84,00;562,00;245,20;93,00;508,00;245,20;-85,00;114,00;245,20;-63,00;15,00;245,20;-9,00;20,00;245,20;-12,00
26.11.2021;26.11.2021;FCR;1;NEGPOS_08_12;35,00;71,00;35,00;-4,00;87,00;149,32;-60,00;67,00;35,00;-15,00;562,00;35,00;11,00;508,00;8,40;152,00;114,00;35,00;-55,00;15,00;35,00;-15,00;20,00;53,24;-14,00
26.11.2021;26.11.2021;FCR;1;NEGPOS_12_16;38,33;71,00;38,33;23,00;87,00;111,08;-60,00;67,00;38,33;4,00;562,00;38,33;38,00;508,00;38,33;77,00;114,00;38,33;-55,00;15,00;38,33;-13,00;20,00;53,24;-14,00
26.11.2021;26.11.2021;FCR;1;NEGPOS_16_20;41,67;71,00;41,67;13,00;87,00;140,84;-60,00;67,00;41,67;-22,00;562,00;41,67;59,00;508,00;41,67;87,00;114,00;41,67;-53,00;15,00;41,67;-10,00;20,00;53,24;-14,00
26.11.2021;26.11.2021;FCR;1;NEGPOS_20_24;77,00;71,00;77,00;19,00;87,00;120,92;-60,00;67,00;77,00;71,00;562,00;77,00;67,00;508,00;77,00;-30,00;114,00;77,00;-45,00;15,00;77,00;-8,00;20,00;80,16;-14,00
27.11.2021;27.11.2021;FCR;1;NEGPOS_00_04;75,50;71,00;75,50;34,00;87,00;104,96;-60,00;67,00;75,50;71,00;562,00;75,50;82,00;508,00;75,50;-63,00;114,00;75,50;-44,00;15,00;75,50;-9,00;20,00;75,50;-11,00
27.11.2021;27.11.2021;FCR;1;NEGPOS_04_08;131,09;71,00;131,09;39,00;87,00;131,09;-59,00;67,00;131,09;69,00;562,00;131,09;129,00;508,00;131,09;-103,00;114,00;131,09;-54,00;15,00;131,09;-9,00;20,00;131,09;-9,00
27.11.2021;27.11.2021;FCR;1;NEGPOS_08_12;31,68;71,00;31,68;1,00;87,00;71,04;-60,00;67,00;31,68;-9,00;562,00;31,68;-6,00;508,00;5,04;152,00;114,00;31,68;-54,00;15,00;31,68;-10,00;20,00;42,55;-14,00
27.11.2021;27.11.2021;FCR;1;NEGPOS_12_16;45,00;71,00;45,00;3,00;87,00;82,00;-60,00;67,00;45,00;27,00;562,00;45,00;36,00;508,00;45,00;72,00;114,00;45,00;-52,00;15,00;45,00;-13,00;20,00;45,00;-12,00
27.11.2021;27.11.2021;FCR;1;NEGPOS_16_20;43,88;71,00;43,88;3,00;87,00;188,00;-60,00;67,00;43,88;52,00;562,00;43,88;-5,00;508,00;43,88;86,00;114,00;43,88;-54,00;15,00;43,88;-10,00;20,00;43,88;-12,00
27.11.2021;27.11.2021;FCR;1;NEGPOS_20_24;57,30;71,00;57,30;44,00;87,00;78,88;-60,00;67,00;57,30;40,00;562,00;57,30;72,00;508,00;57,30;-27,00;114,00;57,30;-44,00;15,00;57,30;-14,00;20,00;57,30;-11,00
28.11.2021;28.11.2021;FCR;1;NEGPOS_00_04;110,30;71,00;110,30;39,00;87,00;196,44;-60,00;67,00;110,30;36,00;562,00;110,30;124,00;508,00;110,30;-77,00;114,00;110,30;-44,00;15,00;110,30;-9,00;20,00;110,30;-9,00
28.11.2021;28.11.2021;FCR;1;NEGPOS_04_08;177,96;71,00;177,96;39,00;87,00;177,96;-59,00;67,00;177,96;59,00;562,00;177,96;133,00;508,00;177,96;-111,00;114,00;177,96;-44,00;15,00;177,96;-9,00;20,00;177,96;-8,00
28.11.2021;28.11.2021;FCR;1;NEGPOS_08_12;93,54;71,00;93,54;43,00;87,00;93,54;-59,00;67,00;93,54;45,00;562,00;85,00;168,00;508,00;93,54;-137,00;114,00;93,54;-44,00;15,00;93,54;-4,00;20,00;93,54;-10,00
28.11.2021;28.11.2021;FCR;1;NEGPOS_12_16;86,00;71,00;86,00;38,00;87,00;86,00;-59,00;67,00;86,00;5,00;562,00;86,00;168,00;508,00;86,00;-95,00;114,00;86,00;-42,00;15,00;86,00;-5,00;20,00;86,00;-10,00
28.11.2021;28.11.2021;FCR;1;NEGPOS_16_20;89,00;71,00;89,00;37,00;87,00;89,00;-59,00;67,00;89,00;30,00;562,00;89,00;141,00;508,00;89,00;-91,00;114,00;89,00;-44,00;15,00;89,00;-4,00;20,00;89,00;-10,00
28.11.2021;28.11.2021;FCR;1;NEGPOS_20_24;67,23;71,00;67,23;39,00;87,00;67,23;-59,00;67,00;67,23;48,00;562,00;67,23;147,00;508,00;67,23;-113,00;114,00;67,23;-44,00;15,00;67,23;-8,00;20,00;67,23;-10,00
29.11.2021;29.11.2021;FCR;1;NEGPOS_00_04;115,52;71,00;115,52;37,00;87,00;115,52;-59,00;67,00;115,52;-16,00;562,00;115,52;136,00;508,00;115,52;-37,00;114,00;115,52;-44,00;15,00;115,52;-9,00;20,00;115,52;-8,00
29.11.2021;29.11.2021;FCR;1;NEGPOS_04_08;196,00;71,00;196,00;39,00;87,00;196,00;-56,00;67,00;196,00;41,00;562,00;196,00;75,00;508,00;196,00;-41,00;114,00;196,00;-42,00;15,00;196,00;-9,00;20,00;196,00;-7,00
29.11.2021;29.11.2021;FCR;1;NEGPOS_08_12;40,00;71,00;40,00;1,00;87,00;238,68;-60,00;67,00;40,00;-29,00;562,00;40,00;-1,00;508,00;3,28;152,00;114,00;40,00;-42,00;15,00;40,00;-10,00;20,00;40,00;-11,00
29.11.2021;29.11.2021;FCR;1;NEGPOS_12_16;41,67;71,00;41,67;2,00;87,00;249,40;-60,00;67,00;41,67;-30,00;562,00;41,67;4,00;508,00;11,00;152,00;114,00;41,67;-42,00;15,00;41,67;-13,00;20,00;41,67;-11,00
29.11.2021;29.11.2021;FCR;1;NEGPOS_16_20;56,40;71,00;56,40;36,00;87,00;347,32;-60,00;67,00;56,40;-24,00;562,00;56,40;39,00;508,00;56,40;76,00;114,00;56,40;-42,00;15,00;56,40;-15,00;20,00;56,40;-10,00
29.11.2021;29.11.2021;FCR;1;NEGPOS_20_24;51,67;71,00;51,67;13,00;87,00;109,96;-60,00;67,00;51,67;-9,00;562,00;51,67;55,00;508,00;51,67;68,00;114,00;51,67;-42,00;15,00;51,67;-14,00;20,00;51,67;-11,00
30.11.2021;30.11.2021;FCR;1;NEGPOS_00_04;138,00;71,00;138,00;37,00;87,00;206,32;-58,00;67,00;138,00;53,00;562,00;138,00;72,00;508,00;138,00;-44,00;114,00;138,00;-42,00;15,00;138,00;-9,00;20,00;138,00;-9,00
30.11.2021;30.11.2021;FCR;1;NEGPOS_04_08;194,44;71,00;194,44;39,00;87,00;261,00;-58,00;67,00;194,44;76,00;562,00;194,44;77,00;508,00;194,44;-73,00;114,00;194,44;-42,00;15,00;194,44;-9,00;20,00;194,44;-8,00
30.11.2021;30.11.2021;FCR;1;NEGPOS_08_12;70,00;71,00;70,00;44,00;87,00;206,16;-58,00;67,00;70,00;-14,00;562,00;70,00;31,00;508,00;70,00;61,00;114,00;70,00;-43,00;15,00;70,00;-7,00;20,00;74,90;-14,00
30.11.2021;30.11.2021;FCR;1;NEGPOS_12_16;139,30;71,00;139,30;56,00;87,00;139,30;-58,00;67,00;139,30;17,00;562,00;139,30;59,00;508,00;139,30;-15,00;114,00;139,30;-43,00;15,00;139,30;-7,00;20,00;139,30;-9,00
30.11.2021;30.11.2021;FCR;1;NEGPOS_16_20;56,00;71,00;56,00;52,00;87,00;188,44;-58,00;67,00;56,00;-18,00;562,00;56,00;7,00;508,00;56,00;82,00;114,00;56,00;-43,00;15,00;56,00;-8,00;20,00;74,90;-14,00
30.11.2021;30.11.2021;FCR;1;NEGPOS_20_24;59,54;71,00;59,54;42,00;87,00;197,20;-58,00;67,00;59,54;6,00;562,00;59,54;108,00;508,00;59,54;-26,00;114,00;59,54;-42,00;15,00;59,54;-13,00;20,00;74,90;-14,00
01.12.2021;01.12.2021;FCR;1;NEGPOS_00_04;156,36;71,00;156,36;38,00;87,00;224,20;-58,00;67,00;156,36;-10,00;562,00;156,36;122,00;508,00;156,36;-33,00;114,00;156,36;-42,00;15,00;156,36;-8,00;20,00;156,36;-9,00
01.12.2021;01.12.2021;FCR;1;NEGPOS_04_08;159,24;71,00;159,24;38,00;87,00;267,24;-58,00;67,00;159,24;31,00;562,00;159,24;102,00;508,00;159,24;-54,00;114,00;159,24;-42,00;15,00;159,24;-8,00;20,00;159,24;-9,00
01.12.2021;01.12.2021;FCR;1;NEGPOS_08_12;60,00;71,00;60,00;33,00;87,00;343,64;-58,00;67,00;60,00;51,00;562,00;60,00;-11,00;508,00;60,00;53,00;114,00;60,00;-42,00;15,00;60,00;-12,00;20,00;64,52;-14,00
01.12.2021;01.12.2021;FCR;1;NEGPOS_12_16;60,00;71,00;60,00;33,00;87,00;291,48;-58,00;67,00;60,00;54,00;562,00;60,00;98,00;508,00;60,00;-59,00;114,00;60,00;-42,00;15,00;60,00;-12,00;20,00;64,52;-14,00
01.12.2021;01.12.2021;FCR;1;NEGPOS_16_20;48,00;71,00;48,00;7,00;87,00;364,96;-58,00;67,00;48,00;28,00;562,00;48,00;40,00;508,00;48,00;45,00;114,00;48,00;-42,00;15,00;48,00;-6,00;20,00;107,04;-14,00
01.12.2021;01.12.2021;FCR;1;NEGPOS_20_24;102,46;71,00;102,46;38,00;87,00;228,36;-58,00;67,00;102,46;40,00;562,00;102,46;117,00;508,00;102,46;-71,00;114,00;102,46;-42,00;15,00;102,46;-6,00;20,00;107,04;-14,00
02.12.2021;02.12.2021;FCR;1;NEGPOS_00_04;195,00;71,00;195,00;38,00;87,00;195,00;-55,00;67,00;195,00;32,00;562,00;195,00;89,00;508,00;195,00;-42,00;114,00;195,00;-42,00;15,00;195,00;-8,00;20,00;195,00;-12,00
02.12.2021;02.12.2021;FCR;1;NEGPOS_04_08;218,16;71,00;218,16;40,00;87,00;218,16;-55,00;67,00;218,16;24,00;562,00;218,16;94,00;508,00;218,16;-41,00;114,00;218,16;-42,00;15,00;218,16;-8,00;20,00;218,16;-12,00
02.12.2021;02.12.2021;FCR;1;NEGPOS_08_12;51,67;71,00;51,67;25,00;87,00;153,12;-60,00;67,00;51,67;14,00;562,00;51,67;-7,00;508,00;51,67;96,00;114,00;51,67;-42,00;15,00;51,67;-12,00;20,00;64,56;-14,00
02.12.2021;02.12.2021;FCR;1;NEGPOS_12_16;48,00;71,00;48,00;16,00;87,00;140,40;-60,00;67,00;48,00;43,00;562,00;48,00;28,00;508,00;48,00;42,00;114,00;48,00;-42,00;15,00;48,00;-13,00;20,00;64,56;-14,00
02.12.2021;02.12.2021;FCR;1;NEGPOS_16_20;30,80;71,00;30,80;1,00;87,00;244,88;-60,00;67,00;30,80;3,00;562,00;30,80;-23,00;508,00;11,00;152,00;114,00;30,80;-44,00;15,00;30,80;-15,00;20,00;64,56;-14,00
02.12.2021;02.12.2021;FCR;1;NEGPOS_20_24;46,40;71,00;46,40;2,00;87,00;110,72;-60,00;67,00;46,40;-13,00;562,00;46,40;48,00;508,00;46,40;94,00;114,00;46,40;-44,00;15,00;46,40;-13,00;20,00;64,56;-14,00
03.12.2021;03.12.2021;FCR;1;NEGPOS_00_04;180,00;71,00;180,00;36,00;87,00;180,00;-57,00;67,00;180,00;-1,00;562,00;180,00;98,00;508,00;180,00;-8,00;114,00;180,00;-44,00;15,00;180,00;-13,00;20,00;180,00;-11,00
03.12.2021;03.12.2021;FCR;1;NEGPOS_04_08;151,92;71,00;151,92;38,00;87,00;151,92;-60,00;67,00;151,92;49,00;562,00;151,92;79,00;508,00;151,92;-40,00;114,00;151,92;-42,00;15,00;151,92;-13,00;20,00;151,92;-11,00
03.12.2021;03.12.2021;FCR;1;NEGPOS_08_12;331,85;71,00;331,85;82,00;87,00;331,85;-60,00;67,00;78,40;98,00;562,00;331,85;162,00;508,00;331,85;-215,00;114,00;331,85;-42,00;15,00;331,85;-11,00;20,00;331,85;-10,00
03.12.2021;03.12.2021;FCR;1;NEGPOS_12_16;421,00;71,00;421,00;94,00;87,00;421,00;-57,00;67,00;104,60;100,00;562,00;344,81;155,00;508,00;421,00;-227,00;114,00;421,00;-42,00;15,00;421,00;-12,00;20,00;421,00;-10,00
03.12.2021;03.12.2021;FCR;1;NEGPOS_16_20;371,79;71,00;371,79;93,00;87,00;371,79;-60,00;67,00;126,90;82,00;562,00;371,79;168,00;508,00;371,79;-227,00;114,00;371,79;-42,00;15,00;371,79;-4,00;20,00;371,79;-10,00
03.12.2021;03.12.2021;FCR;1;NEGPOS_20_24;754,69;71,00;754,69;87,00;87,00;754,69;-57,00;67,00;264,70;99,00;562,00;215,00;150,00;508,00;754,69;-217,00;114,00;754,69;-42,00;15,00;754,69;-11,00;20,00;754,69;-9,00
04.12.2021;04.12.2021;FCR;1;NEGPOS_00_04;133,36;71,00;133,36;36,00;87,00;133,36;-60,00;67,00;133,36;-32,00;562,00;133,36;118,00;508,00;133,36;7,00;114,00;133,36;-44,00;15,00;133,36;-13,00;20,00;133,36;-12,00
04.12.2021;04.12.2021;FCR;1;NEGPOS_04_08;196,72;71,00;196,72;36,00;87,00;196,72;-57,00;67,00;196,72;-31,00;562,00;196,72;146,00;508,00;196,72;-26,00;114,00;196,72;-44,00;15,00;196,72;-13,00;20,00;196,72;-11,00
04.12.2021;04.12.2021;FCR;1;NEGPOS_08_12;204,98;71,00;204,98;42,00;87,00;204,98;-60,00;67,00;204,98;43,00;562,00;204,98;95,00;508,00;204,98;-56,00;114,00;204,98;-44,00;15,00;204,98;-10,00;20,00;204,98;-10,00
04.12.2021;04.12.2021;FCR;1;NEGPOS_12_16;187,99;71,00;187,99;42,00;87,00;187,99;-60,00;67,00;187,99;29,00;562,00;187,99;135,00;508,00;187,99;-80,00;114,00;187,99;-44,00;15,00;187,99;-12,00;20,00;187,99;-10,00
04.12.2021;04.12.2021;FCR;1;NEGPOS_16_20;119,00;71,00;119,00;41,00;87,00;119,00;-60,00;67,00;119,00;32,00;562,00;119,00;107,00;508,00;119,00;-59,00;114,00;119,00;-44,00;15,00;119,00;-6,00;20,00;119,00;-11,00
04.12.2021;04.12.2021;FCR;1;NEGPOS_20_24;158,71;71,00;158,71;36,00;87,00;158,71;-60,00;67,00;158,71;-4,00;562,00;158,71;117,00;508,00;158,71;-19,00;114,00;158,71;-44,00;15,00;158,71;-10,00;20,00;158,71;-11,00
05.12.2021;05.12.2021;FCR;1;NEGPOS_00_04;116,00;71,00;116,00;34,00;87,00;143,32;-60,00;67,00;116,00;-7,00;562,00;116,00;106,00;508,00;116,00;-11,00;114,00;116,00;-42,00;15,00;116,00;-8,00;20,00;116,00;-12,00
05.12.2021;05.12.2021;FCR;1;NEGPOS_04_08;137,64;71,00;137,64;32,00;87,00;195,32;-60,00;67,00;137,64;-3,00;562,00;137,64;106,00;508,00;137,64;-12,00;114,00;137,64;-44,00;15,00;137,64;-8,00;20,00;137,64;-11,00
05.12.2021;05.12.2021;FCR;1;NEGPOS_08_12;196,16;71,00;196,16;44,00;87,00;196,16;-60,00;67,00;196,16;67,00;562,00;196,16;118,00;508,00;196,16;-109,00;114,00;196,16;-44,00;15,00;196,16;-5,00;20,00;196,16;-11,00
05.12.2021;05.12.2021;FCR;1;NEGPOS_12_16;188,00;71,00;188,00;39,00;87,00;188,00;-60,00;67,00;188,00;28,00;562,00;188,00;108,00;508,00;188,00;-56,00;114,00;188,00;-42,00;15,00;188,00;-6,00;20,00;188,00;-11,00
05.12.2021;05.12.2021;FCR;1;NEGPOS_16_20;182,60;71,00;182,60;51,00;87,00;182,60;-60,00;67,00;182,60;58,00;562,00;182,60;86,00;508,00;182,60;-83,00;114,00;182,60;-42,00;15,00;182,60;1,00;20,00;182,60;-11,00
05.12.2021;05.12.2021;FCR;1;NEGPOS_20_24;226,06;71,00;226,06;38,00;87,00;226,06;-57,00;67,00;226,06;21,00;562,00;226,06;133,00;508,00;226,06;-74,00;114,00;226,06;-44,00;15,00;226,06;-7,00;20,00;226,06;-10,00
06.12.2021;06.12.2021;FCR;1;NEGPOS_00_04;150,60;71,00;150,60;28,00;87,00;150,60;-60,00;67,00;150,60;4,00;562,00;150,60;157,00;508,00;150,60;-66,00;114,00;150,60;-44,00;15,00;150,60;-8,00;20,00;150,60;-11,00
06.12.2021;06.12.2021;FCR;1;NEGPOS_04_08;175,70;71,00;175,70;29,00;87,00;206,76;-58,00;67,00;175,70;33,00;562,00;175,70;157,00;508,00;175,70;-79,00;114,00;175,70;-44,00;15,00;175,70;-8,00;20,00;175,70;-11,00
06.12.2021;06.12.2021;FCR;1;NEGPOS_08_12;40,00;71,00;40,00;-9,00;87,00;396,28;-58,00;67,00;40,00;-25,00;562,00;40,00;8,00;508,00;7,76;152,00;114,00;40,00;-44,00;15,00;40,00;-10,00;20,00;100,67;-14,00
06.12.2021;06.12.2021;FCR;1;NEGPOS_12_16;51,67;71,00;51,67;9,00;87,00;293,08;-58,00;67,00;51,67;-10,00;562,00;51,67;75,00;508,00;51,67;53,00;114,00;51,67;-42,00;15,00;51,67;-13,00;20,00;100,67;-14,00
06.12.2021;06.12.2021;FCR;1;NEGPOS_16_20;31,68;71,00;31,68;-9,00;87,00;277,64;-58,00;67,00;31,68;9,00;562,00;31,68;-13,00;508,00;31,68;139,00;114,00;31,68;-42,00;15,00;31,68;-12,00;20,00;100,67;-14,00
06.12.2021;06.12.2021;FCR;1;NEGPOS_20_24;83,84;71,00;83,84;22,00;87,00;198,92;-58,00;67,00;83,84;-10,00;562,00;83,84;157,00;508,00;83,84;-41,00;114,00;83,84;-42,00;15,00;83,84;-14,00;20,00;100,67;-14,00
07.12.2021;07.12.2021;FCR;1;NEGPOS_00_04;145,75;71,00;145,75;35,00;87,00;145,75;-60,00;67,00;145,75;6,00;562,00;145,75;144,00;508,00;145,75;-64,00;114,00;145,75;-42,00;15,00;145,75;-8,00;20,00;145,75;-11,00
07.12.2021;07.12.2021;FCR;1;NEGPOS_04_08;169,36;71,00;169,36;36,00;87,00;169,36;-57,00;67,00;169,36;8,00;562,00;169,36;150,00;508,00;169,36;-76,00;114,00;169,36;-42,00;15,00;169,36;-8,00;20,00;169,36;-11,00
07.12.2021;07.12.2021;FCR;1;NEGPOS_08_12;51,67;71,00;51,67;4,00;87,00;230,52;-60,00;67,00;51,67;9,00;562,00;51,67;28,00;508,00;51,67;85,00;114,00;51,67;-42,00;15,00;51,67;-8,00;20,00;107,38;-14,00
07.12.2021;07.12.2021;FCR;1;NEGPOS_12_16;60,00;71,00;60,00;33,00;87,00;161,72;-60,00;67,00;60,00;59,00;562,00;60,00;49,00;508,00;60,00;-15,00;114,00;60,00;-42,00;15,00;60,00;-10,00;20,00;107,38;-14,00
07.12.2021;07.12.2021;FCR;1;NEGPOS_16_20;45,00;71,00;45,00;2,00;87,00;248,04;-60,00;67,00;45,00;34,00;562,00;45,00;15,00;508,00;45,00;73,00;114,00;45,00;-42,00;15,00;45,00;-8,00;20,00;107,38;-14,00
07.12.2021;07.12.2021;FCR;1;NEGPOS_20_24;157,00;71,00;157,00;55,00;87,00;157,00;-60,00;67,00;157,00;2,00;562,00;157,00;152,00;508,00;157,00;-89,00;114,00;157,00;-42,00;15,00;157,00;-8,00;20,00;157,00;-10,00
