snapshot,grid_power
1088,683.9961042466573
1089,444.0893826920126
1090,502.72122577684115
1091,521.9211625898445
1092,594.6367733933444
1093,491.5231249661881
1094,535.7578991054058
1095,484.8940075219044
1096,396.2546761593585
1097,452.1975105020799
1098,480.32252058218546
1099,428.50470953028133
1100,157.34821668029815
1101,368.48319450392427
1102,358.4373509796696
1103,341.8207276066208
1104,445.86914446446724
1105,576.3840885616856
1106,549.9671649942975
1107,563.3995848007335
1108,226.308142261751
1109,329.8534599533899
1110,267.9262271987808
1111,375.6877547936376
1112,301.44627801901447
1113,307.07709403462184
1114,284.153245324158
1115,319.2316087196283
1116,230.88768982921644
1117,60.34052869726402
1118,97.31274908511017
1119,19.463260842296293
1120,536.8996506298724
1121,410.58464334565735
1122,356.1193876208124
1123,380.290280745098
1124,428.3853912454682
1125,395.5219473674384
1126,418.13866287883985
1127,515.3602319247947
1128,448.21873805634556
1129,394.0922532015473
1130,354.5358371735153
1131,398.89222425019125
1132,248.23823539780054
1133,438.0649080841532
1134,344.07542705679657
1135,398.4173317529342
1136,293.28843730478457
1137,441.42037344067245
1138,431.2656612682488
1139,437.75893361259017
1140,53.81335870540886
1141,286.44276760087575
1142,430.3898549772621
1143,544.5505714853114
1144,190.45376058820435
1145,448.2074027126099
1146,276.5362453590614
1147,526.4127908067028
1148,211.16379589029975
1149,680.8678962245251
1150,501.8880124496552
1151,1058.628187877445
1152,238.84204865242089
1153,298.6614661372959
1154,301.0462121898754
1155,348.21788216532786
1156,78.40226829544287
1157,410.99102163118846
1158,403.7598290235333
1159,326.95542055230914
1160,300.3692498135317
1161,391.1437191850951
1162,306.7542328734538
1163,331.7713618546861
1164,148.20659772681617
1165,336.5254630698618
1166,297.3383231645752
1167,359.7105751459196
1168,290.3675117222827
1169,338.2480845815449
1170,293.0149827044372
1171,370.51146791472036
1172,453.6530276123086
1173,372.0317693292625
1174,342.76447531882917
1175,578.4718657334339
1176,725.2339068629014
1177,392.47505046474885
1178,315.42413753573703
1179,424.21447181196896
1180,673.7029266828109
1181,487.8468942605472
1182,436.58093015581676
1183,477.53628487898686
1184,292.1660659469346
1185,160.28122684329585
1186,129.40164153332944
1187,120.60085411359319
1188,-0.0
1189,-0.0
1190,-0.0
1191,-0.0
1192,-0.0
1193,137.35716128570053
1194,77.55396427261289
1195,66.8474051530155
1196,236.37518125830906
1197,294.9930687079217
1198,209.8630418414863
1199,218.31024686494223
1200,396.36699554552973
1201,438.47856352502987
1202,534.9285600181697
1203,640.5047648388397
1204,236.43986445811072
1205,144.4158487302297
1206,147.14297370442375
1207,187.14471179567275
1208,-0.0
1209,107.85816113300142
1210,77.19601028289138
1211,72.5948831488904
1212,-0.0
1213,-0.0
1214,-0.0
1215,-0.0
1216,500.9274697619517
1217,298.67020749876485
1218,233.65134042628353
1219,260.96059359292735
1220,657.1533313614968
1221,293.0553617368905
1222,353.3354658657522
1223,283.3923945156882
1224,340.9193586694564
1225,187.01786459927044
1226,293.07075262687385
1227,328.70413631553424
1228,171.6187152060034
1229,601.9051414308875
1230,465.2206078058727
1231,517.4546972322762
1232,192.95956652370614
1233,329.2910971161903
1234,521.5942555220591
1235,521.8865771948879
1236,109.8932231847856
1237,427.86692006052783
1238,422.4361066870629
